id,key,value,type 
379321254,natural,wood,regular
379346070,highway,tertiary,regular
379355312,highway,primary,regular
379355312,ref,S205,regular
379369138,lanes,2,regular
379369138,oneway,yes,regular
379369138,highway,tertiary,regular
379531301,source,Bing,regular
379531301,building,yes,regular
379550362,ref,S101,regular
379550362,layer,1,regular
379550362,bridge,yes,regular
379550362,oneway,yes,regular
379550362,highway,primary,regular
379550746,highway,unclassified,regular
379623143,shape,flat,roof
379623143,colour,7d827e,roof
379623143,part,yes,building
379623143,levels,6,building
379695626,building,yes,regular
379707369,natural,water,regular
379707469,building,yes,regular
379707575,building,yes,regular
379707742,name,马集客运站,regular
379707742,public_transport,station,regular
379744291,building,yes,regular
379744397,building,yes,regular
379757025,building,yes,regular
379757131,building,yes,regular
380017691,name,苏州路,regular
380017691,oneway,yes,regular
380017691,highway,secondary,regular
380017691,en,Suzhou Road,name
380063773,building,apartments,regular
380079378,height,3.3,regular
380079378,min_height,3,regular
380079378,shape,flat,roof
380079378,colour,8c9293,roof
380079378,part,yes,building
380079378,colour,f8f5d8,building
380186370,waterway,riverbank,regular
380339872,source,Bing,regular
380339872,building,yes,regular
380339872,levels,4,building
380339988,source,Bing,regular
380339988,building,yes,regular
380339988,levels,8,building
380359000,source,Bing,regular
380359000,building,yes,regular
380390654,area,yes,regular
380390654,foot,designated,regular
380390654,highway,pedestrian,regular
380390654,surface,paving_stones,regular
380710942,admin_level,6,regular
380710942,boundary,administrative,regular
380826580,boundary,administrative,regular
380826580,admin_level,6,regular
380977542,height,2.2,regular
380977542,barrier,wall,regular
381114534,highway,residential,regular
381440762,height,4,regular
381440762,building,yes,regular
381440762,shape,flat,roof
381440762,colour,7d827e,roof
381675780,name,大港路,regular
381675780,oneway,yes,regular
381675780,highway,secondary,regular
381675780,en,Dagang Road,name
381983212,area,yes,regular
381983212,building,yes,regular
382397600,name,24,regular
382397600,building,apartments,regular
382440369,shape,flat,roof
382440369,colour,8c9293,roof
382440369,part,yes,building
382440369,colour,d5c8b7,building
382440369,levels,6,building
382648050,landuse,construction,regular
383041031,height,18.3,regular
383041031,min_height,18,regular
383041031,shape,flat,roof
383041031,colour,8c9293,roof
383041031,part,yes,building
383041031,colour,bfc6ca,building
383297754,height,14,regular
383297754,part,yes,building
383581842,highway,residential,regular
383581842,name,学林路,regular
383801372,shape,flat,roof
383801372,colour,8c9293,roof
383801372,part,yes,building
383801372,levels,28,building
383961627,name,桃园路,regular
383961627,highway,residential,regular
383961627,en,Taoyuan Road,name
384142620,bridge,yes,regular
384142620,railway,rail,regular
384199673,height,21,regular
384199673,part,yes,building
384199673,colour,f8f5d8,building
384262485,name,仙宁线,regular
384262485,gauge,1435,regular
384262485,usage,main,regular
384262485,bridge,yes,regular
384262485,oneway,yes,regular
384262485,railway,rail,regular
384262485,voltage,25000,regular
384262485,maxspeed,350,regular
384262485,frequency,50,regular
384262485,highspeed,yes,regular
384262485,electrified,contact_line,regular
384270980,layer,1,regular
384270980,bridge,yes,regular
384270980,oneway,yes,regular
384270980,railway,rail,regular
384339367,building,yes,regular
384569122,ref,X003,regular
384569122,oneway,yes,regular
384569122,highway,secondary,regular
384601475,source,Bing,regular
384601475,building,yes,regular
384668305,layer,-1,regular
384668305,oneway,yes,regular
384668305,tunnel,yes,regular
384668305,highway,primary,regular
384791693,highway,residential,regular
384819590,height,96,regular
384819590,part,yes,building
384819590,colour,f8f5d8,building
384965249,height,32,regular
384965249,min_height,26,regular
384965249,shape,round,roof
384965249,height,5,roof
384965249,part,yes,building
384965249,material,glass,roof
384965249,colour,f8f5d8,building
384965249,orientation,along,roof
384980178,source,Bing,regular
384980178,highway,unclassified,regular
385084769,height,120,regular
385084769,min_height,96,regular
385084769,part,yes,building
385084769,colour,f8f5d8,building
385200481,highway,residential,regular
385222508,name,京沪高速铁路,regular
385222508,gauge,1435,regular
385222508,layer,1,regular
385222508,usage,main,regular
385222508,bridge,yes,regular
385222508,railway,rail,regular
385222508,voltage,25000,regular
385222508,maxspeed,380,regular
385222508,frequency,50,regular
385222508,highspeed,yes,regular
385222508,electrified,contact_line,regular
385352301,railway,rail,regular
385355466,railway,rail,regular
385355466,embankment,yes,regular
385436513,source,Bing,regular
385436513,highway,unclassified,regular
385506146,source,Bing,regular
385506146,building,yes,regular
385581385,railway,rail,regular
385660863,landuse,farmland,regular
385786245,bridge,yes,regular
385786245,railway,rail,regular
385808266,building,house,regular
385944553,railway,rail,regular
385944655,railway,rail,regular
386077920,highway,unclassified,regular
386625726,waterway,riverbank,regular
386736626,name,工农南路,regular
386736626,oneway,yes,regular
386736626,highway,primary,regular
386736626,en,South Gongnong Road,name
386736626,right,lane,busway
386821314,lanes,3,regular
386821314,layer,1,regular
386821314,bridge,yes,regular
386821314,oneway,yes,regular
386821314,highway,secondary,regular
386833541,sport,basketball,regular
386833541,leisure,pitch,regular
386844538,name,浦东铁路,regular
386844538,layer,1,regular
386844538,bridge,yes,regular
386844538,en,Pudong Railway,name
386844538,railway,rail,regular
386890911,building,commercial,regular
387050469,gauge,1435,regular
387050469,railway,rail,regular
387050469,voltage,25000,regular
387050469,frequency,50,regular
387050469,electrified,contact_line,regular
387051292,railway,rail,regular
387296001,building,yes,regular
387296001,levels,27,building
387383064,access,permissive,regular
387383064,highway,service,regular
387383064,service,driveway,regular
387686941,railway,rail,regular
387793111,railway,rail,regular
387793111,service,yard,regular
387828138,name,沪杭铁路外环线,regular
387828138,gauge,1435,regular
387828138,usage,main,regular
387828138,railway,rail,regular
387828138,voltage,25000,regular
387828138,frequency,50,regular
387828138,electrified,contact_line,regular
387956772,railway,rail,regular
388016998,highway,tertiary,regular
388016998,name,康富路,regular
388016998,oneway,yes,regular
388400396,building,yes,regular
388672506,highway,unclassified,regular
388980575,highway,residential,regular
389014004,building,yes,regular
389175509,man_made,pier,regular
389371663,height,4,regular
389371663,shape,flat,roof
389371663,colour,7d827e,roof
389371663,part,yes,building
389371663,levels,1,building
389490463,name,长泰广场B座,regular
389490463,office,yes,regular
389490463,building,yes,regular
389492710,source,Bing,regular
389492710,building,yes,regular
389537416,shape,flat,roof
389537416,colour,8c9293,roof
389537416,part,yes,building
389537416,levels,15,building
389701790,source,Bing,regular
389701790,building,yes,regular
389701952,note,building destroyed,regular
389701952,source,Bing,regular
389702054,source,Bing,regular
389702054,building,yes,regular
389853956,highway,footway,regular
389883038,source,Bing,regular
389883038,building,yes,regular
389904064,shape,gabled,roof
389904064,colour,cdaa9d,roof
389904064,part,yes,building
389904064,levels,3,building
389904064,orientation,across,roof
390027480,height,2.6,regular
390027480,min_height,2,regular
390027480,shape,gabled,roof
390027480,colour,bfc6ca,roof
390027480,height,0.6,roof
390027480,part,yes,building
390054618,source,Bing,regular
390054618,building,yes,regular
390054728,source,Bing,regular
390054728,building,yes,regular
390060438,highway,residential,regular
390060559,highway,service,regular
390060673,building,yes,regular
390060783,building,yes,regular
390066545,building,yes,regular
390175542,highway,residential,regular
390175542,maxspeed,30,regular
390277265,power,line,regular
390277265,source,bing,regular
390436092,height,5.5,regular
390436092,shape,skillion,roof
390436092,colour,8c9293,roof
390436092,height,2.5,roof
390436092,part,yes,building
390436092,direction,180.3,roof
390436092,colour,bd9c8f,building
390548087,building,apartments,regular
390606655,name,淞浦路,regular
390606655,oneway,yes,regular
390606655,highway,tertiary,regular
390804399,source,Bing,regular
